Ingredient Name,Unit of Measurement,Purchase Unit,Conversion Factor,Cost Per Unit,Category,Description,Minimum Stock Level,Current Stock,Storage Temperature,Is Perishable,Shelf Life Days,Brand,Active,Available
Whitener,piece,individual,1,17.83,Stationery,,0.0,,,,,,,
Gas ,piece,tank,1,1900.0,Gas,,20.0,,,,,,,
Water Jar,jar,jar,20000,25.0,Water_jar,,0.0,,,,,,,
Coal Wooden,piece,can,1,35.0,Coal,,10.0,,,,,,,
Coal Stone,piece,can,1,28.0,Coal,,0.0,,,,,,,
Caramel Syrup ,liter,individual,1000,770.0,Syrup,,0.0,,,,,MTSR,,
Chocolate Syrup ,liter,individual,700,760.0,Syrup,,0.0,,,,,MTSR,,
Cinnamon Syrup ,liter,individual,1000,860.0,Syrup,,0.0,,,,,MTSR,,
Elderflower Syrup ,liter,individual,1000,860.0,Syrup,,0.0,,,,,MTSR,,
Hazeinut Syrup ,liter,individual,1000,860.0,Syrup,,0.0,,,,,MTSR,,
Lemon Ice Tea ,liter,individual,1000,860.0,Syrup,,0.0,,,,,MTSR,,
Lrish Cream Syrup ,liter,individual,1000,700.0,Syrup,,0.0,,,,,MTSR,,
Peach Syrup ,liter,individual,1000,860.0,Syrup,,0.0,,,,,MTSR,,
Vanilla Syrup ,liter,individual,1000,860.0,Syrup,,0.0,,,,,MTSR,,
Dry Yeast,packet,packet,500,170.35,Bakery,,0.0,,,,,ANGEL,,
Egg Free Red Velvetcake Mix ,packet,packet,1000,300.0,Bakery,,0.0,,,,,CALPRO ,,
Egg Free Red Velvetcake Mix ,packet,packet,5000,1500.0,Bakery,,0.0,,,,,CALPRO ,,
Almond Paste,packet,packet,1000,888.24,Bakery,,0.0,,,,,CELEBRE,,
Liquid Food Colour Yellow,packet,packet,200,75.0,Bakery,,0.0,,,,,COLOUR MIST,,
Liquid Food Colour Purple,packet,packet,200,75.0,Bakery,,0.0,,,,,COLOUR MIST,,
Liquid Food Colour Blue,packet,packet,200,75.0,Bakery,,0.0,,,,,COLOUR MIST,,
Liquid Food Colour Green,packet,packet,200,75.0,Bakery,,0.0,,,,,COLOUR MIST,,
Liquid Food Colour Brown,packet,packet,200,240.0,Bakery,,0.0,,,,,COLOUR MIST,,
Liquid Food Colour Orange ,packet,packet,200,240.0,Bakery,,0.0,,,,,COLOUR MIST,,
Liquid Food Colour Red,packet,packet,200,240.0,Bakery,,0.0,,,,,COLOUR MIST,,
Butterscotch Nuts 1Kg,piece,individual,1000,180.0,Bakery,,0.0,,,,,CHOCOVILLE,,
Feuilletine French Biscuit,packet,packet,200,160.0,Bakery,,0.0,,,,,MICS,,
Blueberry Frozen,packet,packet,1000,1516.67,Bakery,,0.0,,,,,DIRA,,
Blueberry Puree,packet,packet,1000,1400.0,Bakery,,0.0,,,,,DIRA,,
Strawberry Frozen,packet,packet,2500,1937.5,Bakery,,0.0,,,,,DIRA,,
Strawverry Puree,packet,packet,1000,990.0,Bakery,,0.0,,,,,DIRA,,
Mascarpone,packet,packet,500,350.0,Bakery,,0.0,,,,,DILECTA,,
Baking Powder ,packet,packet,100,30.0,Bakery,,1.0,,,,,WEIKFIELD ,,
Rose White Flavour,packet,packet,500,449.34,Bakery,,0.0,,,,,IFF,,
Vanilla 2000 Powder,packet,packet,500,180.0,Bakery,,0.0,,,,,IFF,,
Vanilla Flavour No1,packet,packet,500,335.28,Bakery,,0.0,,,,,IFF,,
Almoud Special ,piece,individual,500,468.0,Bakery,,0.0,,,,,LEZ,,
Biscoff Spred,packet,packet,400,480.0,Bakery,,0.0,,,,,LOTUS,,
Black Current Crush,liter,bottle,1000,190.0,Bakery,,0.0,,,,,MORDE,,
Milk Compound,piece,individual,500,170.0,Bakery,,0.0,,,,,MORDE,,
Dark Chocolate (D45),piece,individual,500,486.0,Bakery,,0.0,,,,,MORDE,,
Classic Bag,packet,packet,500,1550.0,Bakery,,0.0,,,,,NESCAFE,,
Choco Wafer Rolls,packet,packet,250,80.0,Bakery,,0.0,,,,,MICS,,
Milk Maid ,can,can,380,140.9,Bakery,,0.0,,,,,NESTLE,,
Premium Eggfree Chocolate,packet,packet,5000,1258.73,Bakery,,0.0,,,,,PILLSBURY,,
Premium Eggfree Vanilla,packet,packet,5000,1009.55,Bakery,,0.0,,,,,PILLSBURY,,
Baking Soda,packet,packet,500,59.72,Bakery,,0.0,,,,,WEIKFIELD ,,
Chocolate Gel,packet,packet,1000,228.0,Bakery,,0.0,,,,,PURIX ,,
Glucose Syrup,packet,packet,1000,181.42,Bakery,,0.0,,,,,PURIX ,,
Pectin,piece,individual,75,368.0,Bakery,,0.0,,,,,PURIX ,,
Blanced Sliced Almond,packet,packet,1000,1280.0,Bakery,,0.0,,,,,RICH'S,,
Bv Caramel Syrup,packet,packet,1300,240.0,Bakery,,0.0,,,,,RICH'S,,
Bv Chocolate Syrup,packet,packet,1300,240.0,Bakery,,0.0,,,,,RICH'S,,
Hazelnut Choco Spread,packet,packet,1000,252.0,Bakery,,0.0,,,,,RICH'S,,
Alphabet Mix Sprinkle,packet,packet,130,208.0,Bakery,,0.0,,,,,RAPLAP,,
Blanced Almond Powder,packet,packet,1000,1100.0,Bakery,,0.0,,,,,RAPLAP,,
Calcium Powder,packet,packet,1000,496.52,Bakery,,0.0,,,,,RAPLAP,,
Calcium Powder,packet,packet,800,480.0,Bakery,,0.0,,,,,RAPLAP,,
Dark Compound Chips,packet,packet,1000,394.44,Bakery,,0.0,,,,,RAPLAP,,
Glaze Chocolate,packet,packet,2500,400.0,Bakery,,0.0,,,,,RAPLAP,,
Hazelnut Kernal,packet,packet,500,1143.75,Bakery,,0.0,,,,,RAPLAP,,
Luster Dust Gold,packet,packet,50,960.0,Bakery,,0.0,,,,,RAPLAP,,
Luster Dust Silver ,packet,packet,50,960.0,Bakery,,0.0,,,,,RAPLAP,,
Pearl Ball Red Mini,packet,packet,500,640.0,Bakery,,0.0,,,,,RAPLAP,,
Wheat Gluten,packet,packet,1000,360.0,Bakery,,0.0,,,,,RAPLAP,,
Classic Breakfast Sugar,packet,packet,1000,75.0,Bakery,,0.0,,,,,TRUST,,
Gold Brown Sugar,packet,packet,1000,120.0,Bakery,,0.0,,,,,TRUST,,
Caster Sugar,packet,packet,1000,75.0,Bakery,,0.0,,,,,UTTAM,,
Icing Sugar,packet,packet,1000,70.49,Bakery,,0.0,,,,,UTTAM,,
Dark Chocolate 46.5%,packet,packet,1000,1050.0,Bakery,,0.0,,,,,VAN HOUTEN PROFESSIONAL,,
Milk Chocolate 35.6%,packet,packet,1000,1180.0,Bakery,,0.0,,,,,VAN HOUTEN PROFESSIONAL,,
White Chocolate,packet,packet,1000,1300.0,Bakery,,0.0,,,,,VAN HOUTEN PROFESSIONAL,,
Cocoa Powder,packet,packet,1000,1080.0,Bakery,,0.0,,,,,VAN HOUTEN PROFESSIONAL,,
Unsalted Butter,packet,packet,500,280.0,Bakery,,0.0,,,,,DYNAMIX,,
Unsalted Butter,packet,packet,500,300.0,Bakery,,0.0,,,,,PRESIDENT ,,
Milk Powder,packet,packet,1000,400.0,Bakery,,0.0,,,,,SKIMMED,,
"10""Cake Base Round Black-Mdf",piece,individual,1,7.79,Disposal,,0.0,,,,,,,
"10""Cake Base Square Black-Mdf",piece,individual,1,7.79,Disposal,,0.0,,,,,,,
250 Ml Paper Tray(50),packet,packet,1,145.07,Disposal,,0.0,,,,,,,
4426 Paper Cups (1000Pc),piece,individual,1,315.38,Disposal,,0.0,,,,,,,
500 Ml Paper Tray (50Pc),packet,packet,1,200.45,Disposal,,0.0,,,,,,,
5030 Paper Cups (1000Pc),piece,individual,1,400.0,Disposal,,0.0,,,,,,,
5037.5 Cups 1000Pc,piece,individual,1,420.0,Disposal,,0.0,,,,,,,
"8"" Cake Base Square Black-Mdf",piece,individual,1,4.48,Disposal,,0.0,,,,,,,
"8""Cake Base Round Black -Mdf",piece,individual,1,4.48,Disposal,,0.0,,,,,,,
Acrylic Containerrectangle300M,piece,individual,1,25.0,Disposal,,0.0,,,,,,,
"Acrylic Small Rectangle Desert
Box (N59)",piece,individual,1,25.0,Disposal,,0.0,,,,,,,
Cake Base Board 10*10,piece,individual,1,9.99,Disposal,,0.0,,,,,,,
Cake Base Board 14*14,piece,individual,1,25.0,Disposal,,0.0,,,,,,,
Cake Base Board 16*16,piece,individual,1,30.0,Disposal,,0.0,,,,,,,
Cake Base Board Board 8*8,piece,individual,1,8.0,Disposal,,0.0,,,,,,,
Cake Base Raound 5*5,piece,individual,1,5.0,Disposal,,0.0,,,,,,,
Bolo Paper Cups,piece,individual,1,9.99,Disposal,,0.0,,,,,,,
Small Dream Tin,packet,packet,1,30.0,Disposal,,0.0,,,,,,,
Square Food Container (50),packet,packet,50,920.0,Disposal,,0.0,,,,,,,
Triangle Pastry Box,packet,packet,100,949.99,Disposal,,0.0,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
